08:00
08:10
08:20
08:35
08:45
09:00
09:05
09:25
09:35
09:50
10:00
10:10
10:30
10:55
11:00
11:25
11:50
12:25
13:35
14:05
14:35
15:05
15:35
16:05
16:45
17:10
17:45
18:05
18:35
19:35
20:25
21:05
